标准时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识
2026-05-03 08:12:12.500,120.04101731293059,30.41155323671159,18.496987354835078,2.0,,3.4,,0.1,,3.6,,0.246,,128.0,,32.9,,86.6,,28.97,,33.0,,303.0,,4.8,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:12.600,120.04101784649987,30.411554028312217,18.670943165708938,2.5,,3.4,,0.4,,4.1,,0.246,,127.2,,32.9,,86.6,,29.19,,33.0,,298.0,,2.2,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:12.700,120.04101771486295,30.411550252476413,18.840267692583225,1.7,,3.6,,0.5,,4.4,,0.265,,124.6,,17.4,,62.3,,29.86,,34.0,,309.0,,2.0,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:12.800,120.04101732689661,30.411548737584916,19.1791289929686,1.8,,4.5,,0.6,,5.5,,0.268,,125.8,,17.4,,62.3,,29.03,,34.0,,286.0,,2.6,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:12.900,120.04101538545177,30.411548136309488,19.42449309847081,1.3,,3.8,,0.7,,4.9,,0.264,,127.5,,17.4,,62.3,,29.22,,32.0,,311.0,,2.9,,1004.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.000,120.04101722536821,30.411546399314854,19.736598110254665,2.0,,3.4,,0.4,,4.1,,0.243,,126.8,,17.4,,62.3,,29.95,,27.0,,294.0,,3.9,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.100,120.04101717791553,30.411545174424855,20.00577407082183,2.1,,3.2,,0.3,,3.7,,0.226,,127.5,,17.4,,62.3,,29.62,,25.0,,299.0,,2.3,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.200,120.04101737740866,30.411544378639988,20.251511053697747,1.5,,3.3,,0.7,,4.3,,0.245,,126.3,,17.4,,62.3,,30.05,,27.0,,309.0,,2.5,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.300,120.04101680514123,30.41154438972996,20.536042314591793,1.3,,3.0,,0.6,,4.0,,0.23,,128.6,,17.4,,62.3,,29.65,,25.0,,315.0,,2.4,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.400,120.04101882845464,30.411542861214812,20.91489094948327,1.6,,3.0,,0.8,,4.1,,0.222,,130.1,,12.3,,42.2,,29.67,,25.0,,318.0,,3.8,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.500,120.04101618834444,30.411542562654343,21.197287132791367,1.7,,2.8,,0.6,,3.7,,0.224,,129.4,,12.3,,42.2,,30.16,,25.0,,303.0,,2.4,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.600,120.04101648875779,30.411541724942424,21.430508234197166,1.8,,3.0,,0.4,,3.5,,0.235,,129.5,,12.3,,42.2,,30.01,,25.0,,291.0,,3.5,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.700,120.04101576771642,30.41154092107555,21.731771674934787,1.8,,2.9,,0.6,,3.8,,0.248,,131.7,,12.3,,42.2,,30.06,,24.0,,302.0,,3.2,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.800,120.04101616499433,30.411539995547376,22.037290724297527,1.4,,2.8,,0.5,,3.6,,0.24,,132.7,,12.3,,42.2,,30.26,,25.0,,318.0,,3.5,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:13.900,120.04101649517163,30.411540777027223,22.3267740404055,1.9,,3.1,,0.8,,4.3,,0.242,,135.9,,12.3,,42.2,,30.18,,23.0,,306.0,,3.9,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.000,120.04101532664654,30.411539994394982,22.62468098003609,2.0,,2.7,,0.7,,3.8,,0.241,,136.4,,12.3,,42.2,,30.03,,23.0,,321.0,,3.5,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.100,120.04101605305527,30.411539820623517,22.883668266274217,1.5,,3.1,,1.0,,4.6,,0.258,,137.2,,5.2,,43.7,,29.89,,24.0,,315.0,,3.1,,1004.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.200,120.04101765718109,30.41153899452865,23.17069859442654,1.8,,3.2,,1.1,,4.9,,0.263,,137.3,,5.2,,43.7,,30.19,,23.0,,296.0,,4.4,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.300,120.04101731004776,30.411538589432965,23.493419416688933,1.5,,3.1,,1.0,,4.6,,0.259,,136.8,,5.2,,43.7,,30.21,,24.0,,308.0,,4.4,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.400,120.04101831544293,30.411539352252223,23.829947885503945,1.3,,3.5,,0.7,,4.6,,0.262,,139.6,,5.2,,43.7,,30.21,,25.0,,308.0,,3.5,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.500,120.04101825959586,30.41153996181236,24.06495607246982,1.0,,3.7,,0.7,,4.7,,0.265,,139.8,,5.2,,43.7,,30.13,,24.0,,308.0,,3.3,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.600,120.04101860184603,30.411539644865847,24.326322459164352,1.4,,4.0,,0.4,,4.6,,0.263,,139.3,,5.2,,43.7,,30.52,,24.0,,285.0,,2.8,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.700,120.04101929984228,30.411538542372337,24.714419856561367,2.0,,3.6,,0.4,,4.2,,0.256,,140.4,,15.5,,56.8,,30.22,,24.0,,301.0,,3.1,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.800,120.04101788692242,30.411536986292134,25.043889194060075,1.5,,3.6,,0.4,,4.3,,0.271,,142.8,,15.5,,56.8,,30.13,,24.0,,312.0,,2.5,,1004.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:14.900,120.04101884133634,30.411537515439182,25.340242136113275,2.0,,3.9,,0.2,,4.2,,0.273,,142.0,,15.5,,56.8,,30.29,,24.0,,310.0,,2.5,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.000,120.04101873535778,30.41153631230398,25.601965236419147,2.0,,4.1,,0.4,,4.7,,0.274,,145.0,,15.5,,56.8,,30.15,,24.0,,328.0,,3.0,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.100,120.04101775215875,30.411537233192007,25.849835217526156,2.1,,3.3,,0.7,,4.4,,0.278,,145.4,,15.5,,56.8,,30.06,,24.0,,331.0,,2.7,,1004.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.200,120.0410165724041,30.411536677402427,26.13328899999852,2.3,,3.4,,0.4,,4.1,,0.288,,144.8,,15.5,,56.8,,29.85,,25.0,,310.0,,3.6,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.300,120.04101573647581,30.41153554909009,26.40613014145766,2.5,,3.4,,0.3,,3.9,,0.287,,145.8,,15.5,,56.8,,29.98,,25.0,,328.0,,2.5,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.400,120.04101596501248,30.411534775637488,26.633783020044376,2.1,,3.7,,0.1,,3.8,,0.28,,147.2,,17.4,,43.4,,29.73,,26.0,,319.0,,2.3,,1004.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.500,120.04101617553016,30.411532929445915,26.802149199016675,1.9,,4.9,,0.1,,5.1,,0.291,,145.6,,17.4,,43.4,,30.16,,26.0,,321.0,,1.3,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.600,120.04101513274729,30.411532482867138,27.07905544795115,1.9,,5.8,,0.6,,6.6,,0.301,,146.4,,17.4,,43.4,,29.71,,28.0,,317.0,,2.7,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.700,120.04101697951491,30.41153325013549,27.3259658751548,2.4,,5.3,,0.4,,5.9,,0.3,,148.1,,17.4,,43.4,,29.24,,29.0,,326.0,,3.6,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.800,120.04101685646276,30.41153190051961,27.581526127587086,2.0,,5.3,,0.4,,5.9,,0.304,,147.7,,17.4,,43.4,,29.08,,29.0,,319.0,,3.8,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:15.900,120.04101637729042,30.411532053633085,27.78556601534058,2.5,,5.3,,0.4,,5.9,,0.311,,147.4,,17.4,,43.4,,29.0,,29.0,,311.0,,2.3,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.000,120.0410169619068,30.411533578599144,28.03459563649725,2.1,,5.1,,-0.1,,5.0,,0.319,,147.6,,17.4,,43.4,,28.81,,30.0,,340.0,,3.1,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.100,120.04101739075885,30.411534143119876,28.264600493761908,2.3,,5.5,,0.4,,6.1,,0.321,,146.3,,26.8,,58.7,,28.6,,31.0,,316.0,,1.6,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.200,120.04101758485109,30.411533934787784,28.525553105380542,2.9,,5.7,,0.4,,6.4,,0.313,,147.2,,26.8,,58.7,,28.35,,31.0,,318.0,,3.3,,1005.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.300,120.04101646449907,30.411533737093112,28.811142229424885,2.5,,6.1,,0.3,,6.5,,0.31,,146.9,,26.8,,58.7,,28.21,,31.0,,318.0,,2.1,,1006.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.400,120.041018273955,30.411534598705597,29.20065601175625,3.0,,6.6,,0.6,,7.6,,0.322,,144.1,,26.8,,58.7,,28.05,,32.0,,325.0,,1.3,,1006.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.500,120.04101715978283,30.4115353587311,29.464752148994894,1.8,,7.7,,0.4,,8.2,,0.328,,142.8,,26.8,,58.7,,28.0,,32.0,,354.0,,0.6,,1006.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.600,120.04101994126563,30.411534206369947,29.66323523276147,2.2,,8.2,,0.5,,8.9,,0.337,,143.1,,26.8,,58.7,,27.82,,33.0,,351.0,,0.5,,1006.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.700,120.04101904725552,30.411531556451187,29.880592605027175,2.0,,8.8,,0.5,,9.6,,0.334,,143.2,,26.8,,58.7,,27.7,,33.0,,358.0,,0.7,,1006.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.800,120.04101794226922,30.41153148816694,30.151760604492708,2.3,,9.9,,0.8,,11.2,,0.337,,144.6,,23.0,,50.0,,27.43,,34.0,,0.0,,1.1,,1006.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:16.900,120.04102030899635,30.41153232640291,30.36370016150916,2.3,,10.5,,0.5,,11.3,,0.344,,143.3,,23.0,,50.0,,27.28,,35.0,,357.0,,0.1,,1006.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.000,120.04101901959285,30.411532641170126,30.52742966656482,2.6,,21.5,,-0.1,,21.4,,0.354,,143.9,,23.0,,50.0,,26.9,,36.0,,3.0,,0.7,,1006.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.100,120.04102132657961,30.411533734743227,30.74371793133659,2.8,,16.6,,0.4,,17.2,,0.351,,147.5,,23.0,,50.0,,26.89,,36.0,,357.0,,0.7,,1007.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.200,120.04101896297487,30.411535024172988,30.981100889125038,3.2,,16.6,,0.8,,17.8,,0.343,,144.2,,23.0,,50.0,,26.8,,36.0,,360.0,,0.8,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.300,120.04102048711866,30.41153296121533,31.186419726162967,3.6,,21.0,,1.0,,22.6,,0.364,,128.9,,23.0,,50.0,,26.53,,37.0,,9.0,,0.5,,1007.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.400,120.04102038698305,30.41153276114773,31.39971696630918,7.8,,43.4,,0.4,,44.1,,0.421,,127.8,,36.3,,72.4,,25.95,,39.0,,21.0,,0.9,,1007.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.500,120.04102110033617,30.411531292428897,31.63094670334663,14.2,,32.7,,0.9,,34.1,,0.397,,205.4,,36.3,,72.4,,25.8,,39.0,,12.0,,1.2,,1007.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.600,120.0410211513302,30.411531619297993,31.914599899675647,9.5,,31.7,,0.8,,32.9,,0.383,,217.5,,36.3,,72.4,,25.8,,39.0,,11.0,,1.1,,1007.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.700,120.04101956186318,30.41152961641785,32.2324074919176,9.8,,29.4,,0.5,,30.2,,0.364,,192.0,,36.3,,72.4,,25.9,,39.0,,2.0,,0.8,,1007.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.800,120.04101989189277,30.411528504291013,32.5658081366789,7.7,,21.7,,0.5,,22.5,,0.357,,154.4,,36.3,,72.4,,26.11,,38.0,,336.0,,0.6,,1007.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:17.900,120.04101993638409,30.411529580800597,32.80361817386047,6.4,,19.8,,0.2,,20.0,,0.365,,128.3,,36.3,,72.4,,25.6,,41.0,,9.0,,0.1,,1008.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.000,120.04102254357058,30.411531310056628,33.01960261895077,6.6,,29.3,,-0.4,,28.7,,0.384,,104.2,,36.3,,72.4,,24.76,,45.0,,351.0,,0.0,,1008.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.100,120.04102371566557,30.411531776345804,33.336033587828446,4.0,,32.3,,-0.1,,32.2,,0.384,,89.5,,40.8,,68.0,,24.37,,46.0,,297.0,,0.4,,1008.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.200,120.04102233630883,30.411532287193424,33.630938816622034,4.7,,30.3,,0.9,,31.6,,0.387,,102.5,,40.8,,68.0,,24.36,,45.0,,351.0,,0.1,,1008.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.300,120.04101991108912,30.411530672385812,33.72797970619464,2.1,,32.8,,0.7,,33.8,,0.387,,71.6,,40.8,,68.0,,23.62,,48.0,,289.0,,0.6,,1008.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.400,120.041019448239,30.41153121591074,34.04701680339351,1.3,,45.4,,0.7,,46.5,,0.37,,59.5,,40.8,,68.0,,22.72,,52.0,,273.0,,0.1,,1008.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.500,120.04101943808642,30.411532793229608,34.18171806506598,2.2,,50.0,,0.9,,51.3,,0.374,,55.8,,40.8,,68.0,,22.23,,53.0,,238.0,,0.4,,1008.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.600,120.04101708613837,30.411532455490367,34.42592500230713,1.1,,52.4,,0.4,,53.0,,0.401,,52.2,,40.8,,68.0,,22.1,,54.0,,289.0,,0.3,,1008.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.700,120.04101693561155,30.411529830370817,34.638100906461936,1.7,,40.5,,0.9,,41.9,,0.402,,57.1,,40.8,,68.0,,22.04,,53.0,,260.0,,0.4,,1008.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.800,120.04101510965427,30.411530314166477,34.876963512048036,1.1,,58.2,,0.9,,59.6,,0.423,,47.8,,28.0,,63.4,,21.75,,54.0,,250.0,,0.7,,1008.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:18.900,120.04101376431751,30.411529451975845,35.023485981966914,2.0,,56.2,,0.3,,56.7,,0.419,,54.7,,28.0,,63.4,,21.67,,53.0,,273.0,,0.9,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.000,120.04101357503357,30.411530257921196,35.17246681475102,1.9,,39.5,,-0.4,,39.0,,0.422,,69.6,,28.0,,63.4,,21.56,,53.0,,267.0,,0.9,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.100,120.04101413276493,30.411529375029975,35.33143280876525,1.9,,29.6,,0.2,,29.9,,0.406,,79.7,,28.0,,63.4,,21.66,,51.0,,286.0,,0.7,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.200,120.04101388571337,30.41152791740685,35.503297120666666,2.9,,21.2,,0.4,,21.8,,0.425,,84.7,,28.0,,63.4,,21.58,,51.0,,312.0,,0.3,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.300,120.04101220178286,30.411529867746953,35.71015951245164,2.4,,21.7,,0.6,,22.7,,0.421,,77.0,,28.0,,63.4,,21.69,,51.0,,341.0,,0.1,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.400,120.0410111746172,30.411529827967833,35.90542587242915,2.0,,29.8,,1.1,,31.6,,0.427,,58.7,,28.0,,63.4,,21.49,,53.0,,333.0,,0.1,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.500,120.04101077869277,30.411530242213832,36.153433552891535,2.3,,24.9,,0.5,,25.7,,0.425,,70.5,,33.4,,60.6,,21.05,,54.0,,318.0,,0.2,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.600,120.04100997542167,30.411529303674033,36.33385720825355,1.8,,23.5,,0.4,,24.1,,0.423,,72.0,,33.4,,60.6,,20.9,,55.0,,10.0,,0.3,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.700,120.04100683870243,30.41152729719036,36.615841940309394,2.0,,23.8,,0.2,,24.1,,0.407,,71.9,,33.4,,60.6,,20.77,,55.0,,328.0,,0.3,,1009.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.800,120.04100890281146,30.41152672894375,36.84555808634636,1.0,,22.7,,0.7,,23.8,,0.402,,70.4,,33.4,,60.6,,20.61,,55.0,,282.0,,0.5,,1009.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:19.900,120.04100921023674,30.411529941756157,37.10733519659213,1.7,,22.2,,0.8,,23.5,,0.388,,73.3,,33.4,,60.6,,20.72,,54.0,,318.0,,0.4,,1009.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.000,120.04100893963692,30.411528569997987,37.19442621826601,1.4,,20.7,,0.4,,21.4,,0.384,,76.6,,33.4,,60.6,,20.72,,53.0,,305.0,,0.6,,1009.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.100,120.04100910629116,30.411527424328,37.29089748134814,1.9,,20.2,,0.3,,20.6,,0.381,,70.4,,30.8,,52.0,,20.34,,57.0,,303.0,,0.6,,1009.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.200,120.04100815363479,30.41152590896922,37.58176639156187,2.1,,23.1,,0.8,,24.3,,0.4,,64.5,,30.8,,52.0,,19.83,,60.0,,353.0,,0.1,,1009.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.300,120.04100921519607,30.41152561339954,37.85728761865347,2.5,,24.6,,0.5,,25.4,,0.403,,55.1,,30.8,,52.0,,19.48,,62.0,,60.0,,0.7,,1009.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.400,120.04100921780473,30.411524348203837,38.13331389711579,1.4,,24.7,,0.4,,25.2,,0.395,,64.5,,30.8,,52.0,,19.76,,59.0,,58.0,,0.8,,1009.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.500,120.04100982928135,30.411522883118487,38.298765893012046,1.7,,21.6,,0.3,,22.1,,0.393,,83.9,,30.8,,52.0,,20.12,,54.0,,146.0,,0.4,,1009.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.600,120.04100857781022,30.411521025514116,38.5326506961063,2.7,,18.1,,1.4,,20.2,,0.361,,96.1,,30.8,,52.0,,20.82,,50.0,,219.0,,0.2,,1008.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.700,120.04101099661808,30.41151915019552,38.741408775553836,1.7,,16.0,,1.1,,17.6,,0.255,PZ,82.9,,30.8,,52.0,,20.69,,52.0,,289.0,,0.2,,1008.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.800,120.0410100432231,30.411518310810767,38.87496924745266,2.5,,14.6,,0.4,,15.3,,0.098,PZ,85.2,,30.1,,61.0,,20.44,,53.0,,50.0,,0.1,,1008.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:20.900,120.04100880959771,30.411518080424024,38.99134833995967,2.2,,14.5,,0.4,,15.1,,0.0,H,87.4,,30.1,,61.0,,19.93,,54.0,,7.0,,0.1,,1008.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:21.000,120.04100907157806,30.411517738243035,39.143110260587726,2.3,,17.4,,0.3,,17.8,,0.267,,81.3,,30.1,,61.0,,20.04,,56.0,,357.0,,0.0,,1008.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:21.100,120.0410077823636,30.411516798269233,39.35573891131878,1.7,,23.5,,0.2,,23.7,,0.299,,77.3,,30.1,,61.0,,19.95,,58.0,,339.0,,0.2,,1008.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:21.200,120.04100834986498,30.411515403462662,39.52489452192669,1.5,,25.2,,0.3,,25.6,,0.296,,66.0,,30.1,,61.0,,19.78,,59.0,,312.0,,0.2,,1008.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:12:21.300,120.04100924835343,30.411513223162373,39.720195918140774,1.8,,25.0,,0.2,,25.3,,0.297,,62.5,,30.1,,61.0,,19.31,,61.0,,6.0,,0.3,,1008.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
