采集时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识,标准时间
2025-05-01 06:40:00,119.98707856740089,30.2760533866391,148.56048341667469,1.0,,20.7,,1.1,,22.5,,0.325,,61.0,,26.5,,35.1,,20.27,,78.0,,210.0,,0.3,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 06:40:00
2025-05-01 06:45:00,119.98707914401677,30.276054645936796,147.63789006800766,1.3,,21.4,,1.7,,24.1,,0.327,,61.2,,26.5,,35.1,,20.4,,78.0,,246.0,,0.2,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 06:45:00
2025-05-01 06:50:00,119.98707970616151,30.276055916771874,146.80946658826025,1.7,,21.8,,1.8,,24.5,,0.333,,59.2,,26.5,,35.1,,20.87,,77.0,,258.0,,0.3,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 06:50:00
2025-05-01 06:55:00,119.98708025369532,30.276057198998103,146.1082396073285,1.1,,22.1,,1.2,,23.9,,0.35,,61.0,,26.5,,35.1,,20.79,,77.0,,203.0,,0.7,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 06:55:00
2025-05-01 07:00:00,119.98708078647984,30.2760584924678,145.56216483209246,1.0,,21.7,,1.3,,23.7,,0.352,,58.4,,27.9,,39.1,,20.65,,78.0,,206.0,,0.4,,1005.5,,3.94,,1.12,,4.11,,0.95,,5.05,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:00:00
2025-05-01 07:05:00,119.98708130437804,30.276059797031866,145.1930125406022,0.9,,20.9,,1.9,,23.9,,0.346,,60.3,,27.9,,39.1,,20.94,,77.0,,198.0,,0.4,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:05:00
2025-05-01 07:10:00,119.98708180725433,30.276061112539775,145.015499669792,1.4,,20.9,,2.1,,24.2,,0.353,,58.5,,27.9,,39.1,,20.97,,77.0,,197.0,,0.8,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:10:00
2025-05-01 07:15:00,119.98708229497456,30.276062438839602,145.03670309764684,0.8,,21.4,,2.0,,24.5,,0.352,,58.7,,27.9,,39.1,,21.22,,77.0,,209.0,,0.5,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:15:00
2025-05-01 07:20:00,119.98708276740598,30.276063775778038,145.2557775104094,1.3,,19.9,,1.9,,22.9,,0.357,,71.6,,27.9,,39.1,,21.5,,75.0,,215.0,,0.6,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:20:00
2025-05-01 07:25:00,119.9870832244173,30.276065123200382,145.6639891025721,1.7,,15.7,,1.7,,18.3,,0.339,,79.1,,27.9,,39.1,,21.65,,74.0,,206.0,,0.8,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:25:00
2025-05-01 07:30:00,119.9870836658787,30.276066480950583,146.2450637661416,1.7,,12.1,,1.3,,14.1,,0.325,,77.1,,27.9,,39.1,,21.52,,74.0,,196.0,,0.8,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:30:00
2025-05-01 07:35:00,119.9870840916618,30.27606784887123,146.97583588796857,1.8,,11.2,,1.2,,13.1,,0.325,,75.0,,27.9,,39.1,,21.7,,74.0,,221.0,,0.8,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:35:00
2025-05-01 07:45:00,119.98708450163974,30.27606922680357,147.8271718896405,1.4,,11.5,,1.2,,13.4,,0.326,,75.2,,27.9,,39.1,,21.8,,74.0,,230.0,,0.6,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:45:00
2025-05-01 07:55:00,119.98708489568715,30.27607061458754,148.7651316913169,1.6,,11.7,,1.3,,13.7,,0.332,,78.1,,27.9,,39.1,,22.4,,71.0,,189.0,,0.8,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 07:55:00
2025-05-01 08:00:00,119.98708527368015,30.276072012061753,149.75232179560817,1.0,,8.8,,1.5,,11.1,,0.319,,81.3,,27.9,,39.1,,22.25,,73.0,,203.0,,1.2,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:00:00
2025-05-01 08:05:00,119.98708563549644,30.27607341906353,150.74938604831476,1.3,,8.6,,1.6,,11.1,,0.324,,81.6,,17.4,,33.8,,22.16,,73.0,,188.0,,1.3,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:05:00
2025-05-01 08:10:00,119.98708598101518,30.276074835428904,151.71657464409947,1.4,,8.9,,1.5,,11.1,,0.331,,77.8,,17.4,,33.8,,22.47,,72.0,,204.0,,0.9,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:10:00
2025-05-01 08:15:00,119.98708631011716,30.276076260992646,152.61532882578848,0.8,,10.0,,1.6,,12.4,,0.34,,76.1,,17.4,,33.8,,22.62,,72.0,,193.0,,1.2,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:15:00
2025-05-01 08:20:00,119.98708662268466,30.276077695588263,153.4098181003407,0.5,,10.4,,1.3,,12.3,,0.342,,80.1,,17.4,,33.8,,22.44,,72.0,,188.0,,1.5,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:20:00
2025-05-01 08:25:00,119.98708691860155,30.276079139048026,154.06836868753552,1.7,,9.9,,0.8,,11.1,,0.341,,81.2,,17.4,,33.8,,22.55,,71.0,,200.0,,1.5,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:25:00
2025-05-01 08:30:00,119.98708719775333,30.276080591202977,154.56472625363813,1.3,,9.9,,0.8,,11.2,,0.345,,79.2,,17.4,,33.8,,22.73,,71.0,,192.0,,1.3,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:30:00
2025-05-01 08:35:00,119.98708746002704,30.27608205188294,154.87910258883488,1.6,,9.9,,1.0,,11.4,,0.352,,79.5,,17.4,,33.8,,22.88,,71.0,,193.0,,1.5,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:35:00
2025-05-01 08:40:00,119.98708770531138,30.276083520916554,154.99896450071336,1.6,,9.8,,0.9,,11.1,,0.356,,80.7,,17.4,,33.8,,22.94,,71.0,,191.0,,1.3,,1005.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:40:00
2025-05-01 08:45:00,119.98708793349662,30.276084998131257,154.91953347309308,1.3,,9.6,,0.9,,11.1,,0.355,,79.6,,17.4,,33.8,,23.13,,70.0,,193.0,,1.2,,1005.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:45:00
2025-05-01 08:50:00,119.9870881444747,30.276086483353325,154.6439761703862,1.0,,9.4,,1.0,,10.9,,0.354,,87.1,,17.4,,33.8,,23.56,,67.0,,225.0,,1.4,,1005.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:50:00
2025-05-01 08:55:00,119.98708833813917,30.276087976407883,154.1832781926803,1.3,,8.7,,0.9,,10.0,,0.35,,88.8,,17.4,,33.8,,23.76,,67.0,,206.0,,1.2,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 08:55:00
2025-05-01 09:00:00,119.98708851438528,30.276089477118916,153.5558061145299,0.8,,7.8,,0.5,,8.6,,0.354,,89.0,,19.8,,34.6,,24.13,,66.0,,210.0,,1.1,,1005.5,,,D,,D,3.73,,0.79,,4.53,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:00:00
2025-05-01 09:05:00,119.98708867310988,30.276090985309274,152.78657526758832,1.7,,7.7,,0.4,,8.3,,0.358,,87.5,,19.8,,34.6,,24.41,,65.0,,204.0,,1.3,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:05:00
2025-05-01 09:10:00,119.98708881421157,30.276092500800708,151.9062524582747,1.0,,7.6,,0.6,,8.6,,0.357,,93.3,,19.8,,34.6,,24.58,,63.0,,232.0,,1.6,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:10:00
2025-05-01 09:15:00,119.98708893759058,30.276094023413872,150.9499333789772,1.4,,7.4,,0.8,,8.7,,0.35,,96.6,,19.8,,34.6,,24.45,,63.0,,200.0,,1.5,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:15:00
2025-05-01 09:20:00,119.98708904314888,30.27609555296834,149.95574345354797,1.2,,7.5,,0.8,,8.7,,0.361,,95.6,,19.8,,34.6,,24.67,,63.0,,216.0,,1.7,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:20:00
2025-05-01 09:25:00,119.98708913079011,30.276097089282615,148.9633178969662,1.6,,7.5,,0.9,,8.9,,0.354,,97.9,,19.8,,34.6,,24.84,,62.0,,186.0,,1.2,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:25:00
2025-05-01 09:30:00,119.98708920041965,30.276098632174165,148.01222158439285,1.5,,6.9,,1.0,,8.4,,0.351,,100.3,,19.8,,34.6,,24.96,,61.0,,240.0,,1.5,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:30:00
2025-05-01 09:35:00,119.9870892519446,30.276100181459416,147.1403717244522,1.3,,6.4,,0.8,,7.6,,0.356,,102.1,,19.8,,34.6,,25.44,,60.0,,242.0,,1.3,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:35:00
2025-05-01 09:40:00,119.9870892852738,30.27610173695378,146.38252621977878,2.2,,6.6,,0.5,,7.3,,0.353,,102.3,,19.8,,34.6,,25.58,,59.0,,223.0,,1.0,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:40:00
2025-05-01 09:45:00,119.98708930031786,30.276103298471664,145.76889797912415,1.4,,6.7,,0.5,,7.6,,0.341,,102.5,,19.8,,34.6,,26.63,,57.0,,234.0,,0.5,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:45:00
2025-05-01 09:50:00,119.98708929698911,30.276104865826493,145.32395042402732,1.2,,7.1,,0.6,,8.0,,0.338,,104.5,,19.8,,34.6,,27.32,,54.0,,250.0,,1.2,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:50:00
2025-05-01 09:55:00,119.98708927520168,30.27610643883072,145.06542220939676,1.8,,7.2,,0.7,,8.4,,0.34,,107.4,,19.8,,34.6,,26.98,,54.0,,326.0,,0.8,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 09:55:00
2025-05-01 10:00:00,119.98708923487149,30.276108017295844,145.00362003931687,1.9,,6.6,,0.9,,8.0,,0.337,,111.9,,54.8,,75.9,,26.69,,54.0,,300.0,,1.2,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:00:00
2025-05-01 10:05:00,119.98708917591618,30.276109601032434,145.14100777128067,1.3,,6.2,,0.7,,7.2,,0.341,,112.5,,54.8,,75.9,,26.95,,53.0,,306.0,,0.9,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:05:00
2025-05-01 10:10:00,119.98708909825528,30.276111189850123,145.4721081899669,1.1,,6.0,,0.5,,6.7,,0.341,,113.1,,54.8,,75.9,,27.35,,52.0,,312.0,,0.7,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:10:00
2025-05-01 10:15:00,119.98708900181003,30.276112783557654,145.98372136653023,0.9,,6.2,,0.5,,7.0,,0.342,,112.4,,54.8,,75.9,,27.27,,53.0,,235.0,,0.9,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:15:00
2025-05-01 10:20:00,119.98708888650359,30.276114381962866,146.65545089810988,0.9,,6.5,,0.5,,7.2,,0.343,,112.0,,54.8,,75.9,,27.94,,51.0,,324.0,,0.6,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:20:00
2025-05-01 10:25:00,119.98708875226083,30.276115984872746,147.46051704804688,1.6,,6.6,,0.5,,7.3,,0.328,,114.0,,54.8,,75.9,,27.65,,50.0,,274.0,,1.8,,1005.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:25:00
2025-05-01 10:30:00,119.98708859900854,30.276117592093403,148.36682436947638,1.6,,6.1,,0.6,,6.9,,0.313,,117.6,,54.8,,75.9,,27.04,,49.0,,296.0,,3.2,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:30:00
2025-05-01 10:35:00,119.98708842667533,30.276119203430117,149.33824124951113,1.3,,5.5,,0.6,,6.5,,0.294,,118.1,,54.8,,75.9,,27.29,,47.0,,298.0,,2.9,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:35:00
2025-05-01 10:40:00,119.98708823519162,30.276120818687353,150.3360403626274,1.8,,4.5,,0.7,,5.6,,0.282,,120.6,,54.8,,75.9,,27.35,,46.0,,306.0,,4.4,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:40:00
2025-05-01 10:45:00,119.98708802448975,30.276122437668757,151.32044260692234,2.2,,4.2,,0.7,,5.2,,0.296,,122.1,,54.8,,75.9,,27.36,,46.0,,301.0,,4.8,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:45:00
2025-05-01 10:50:00,119.98708779450388,30.276124060177196,152.25220297137696,1.7,,4.2,,0.4,,4.9,,0.291,,121.9,,54.8,,75.9,,27.62,,45.0,,297.0,,3.2,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:50:00
2025-05-01 10:55:00,119.98708754517004,30.27612568601476,153.0941751106002,1.8,,4.7,,0.3,,5.2,,0.283,,121.5,,54.8,,75.9,,27.77,,45.0,,289.0,,3.7,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 10:55:00
2025-05-01 11:00:00,119.9870872764262,30.27612731498278,153.81279225239803,2.3,,4.9,,0.6,,5.8,,0.282,,121.0,,29.1,,80.4,,28.01,,45.0,,286.0,,2.9,,1005.3,,2.87,,,D,3.27,,0.67,,3.95,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:00:00
2025-05-01 11:05:00,119.98708698821214,30.27612894688186,154.37940539905443,1.8,,5.0,,0.8,,6.2,,0.288,,120.8,,29.1,,80.4,,28.1,,45.0,,297.0,,3.1,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:05:00
2025-05-01 11:10:00,119.9870866804696,30.276130581511882,154.77142547246348,0.6,,5.6,,0.6,,6.6,,0.292,,118.9,,29.1,,80.4,,28.02,,45.0,,263.0,,2.4,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:10:00
2025-05-01 11:15:00,119.98708635314219,30.27613221867201,154.9732238693892,2.1,,6.6,,0.5,,7.4,,0.287,,119.3,,29.1,,80.4,,27.64,,45.0,,266.0,,3.4,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:15:00
2025-05-01 11:20:00,119.98708600617546,30.27613385816074,154.9767555245578,2.1,,7.2,,0.4,,7.8,,0.295,,119.1,,29.1,,80.4,,27.38,,46.0,,285.0,,2.2,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:20:00
2025-05-01 11:25:00,119.98708563951683,30.276135499775886,154.78187964202252,1.9,,6.9,,0.5,,7.6,,0.304,,119.4,,29.1,,80.4,,27.45,,46.0,,282.0,,3.1,,1005.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:25:00
2025-05-01 11:30:00,119.98708525311571,30.27613714331462,154.39636530825362,1.7,,6.6,,0.8,,7.8,,0.299,,119.4,,29.1,,80.4,,27.27,,47.0,,284.0,,1.9,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:30:00
2025-05-01 11:35:00,119.98708484692338,30.276138788573473,153.83558176317766,1.9,,6.5,,1.1,,8.2,,0.298,,117.7,,29.1,,80.4,,27.53,,47.0,,306.0,,2.5,,1005.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:35:00
2025-05-01 11:40:00,119.98708442089311,30.276140435348367,153.12188567708196,1.5,,6.0,,0.9,,7.4,,0.304,,120.4,,29.1,,80.4,,27.42,,46.0,,290.0,,2.1,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:40:00
2025-05-01 11:45:00,119.98708397498008,30.276142083434618,152.28372986072097,1.1,,5.4,,0.3,,5.8,,0.295,,120.7,,29.1,,80.4,,27.62,,45.0,,285.0,,2.3,,1005.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:45:00
2025-05-01 11:50:00,119.98708350914144,30.276143732626963,151.35452894153934,1.4,,5.0,,0.0,,5.1,,0.291,,123.8,,29.1,,80.4,,27.66,,45.0,,295.0,,2.5,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:50:00
2025-05-01 11:55:00,119.9870830233363,30.27614538271958,150.3713272279218,1.0,,4.7,,0.3,,5.2,,0.301,,124.2,,29.1,,80.4,,27.6,,45.0,,278.0,,2.9,,1005.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 11:55:00
2025-05-01 12:00:00,119.98708251752572,30.2761470335061,149.37332186951787,0.7,,4.8,,0.9,,6.1,,0.309,,123.9,,32.9,,86.6,,27.94,,43.0,,278.0,,2.0,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:00:00
2025-05-01 12:05:00,119.98708199167272,30.276148684779617,148.400300190579,1.2,,5.8,,1.2,,7.6,,0.297,,122.5,,32.9,,86.6,,28.63,,41.0,,299.0,,2.2,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:05:00
2025-05-01 12:10:00,119.98708144574235,30.27615033633273,147.49105349489713,1.4,,6.0,,1.1,,7.6,,0.275,,124.1,,32.9,,86.6,,28.59,,38.0,,311.0,,2.2,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:10:00
2025-05-01 12:15:00,119.98708087970157,30.276151987957537,146.68183057893515,1.6,,5.6,,0.9,,7.0,,0.266,,123.7,,32.9,,86.6,,28.97,,38.0,,286.0,,1.9,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:15:00
2025-05-01 12:20:00,119.98708029351936,30.276153639445663,146.00489260670193,1.3,,4.9,,0.9,,6.2,,0.264,,125.5,,32.9,,86.6,,28.96,,37.0,,314.0,,2.8,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:20:00
2025-05-01 12:25:00,119.98707968716671,30.27615529058828,145.48722695894907,1.9,,4.8,,0.8,,6.0,,0.258,,125.7,,32.9,,86.6,,29.14,,36.0,,290.0,,2.2,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:25:00
2025-05-01 12:30:00,119.98707906061658,30.276156941176126,145.14947133146407,1.7,,4.6,,0.3,,5.1,,0.257,,126.1,,32.9,,86.6,,29.12,,34.0,,302.0,,4.0,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:30:00
2025-05-01 12:35:00,119.98707841384393,30.27615859099951,145.00509097526526,1.7,,4.0,,0.1,,4.1,,0.253,,127.0,,32.9,,86.6,,28.8,,32.0,,313.0,,4.9,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:35:00
2025-05-01 12:40:00,119.98707774682575,30.27616023984835,145.0598418795357,1.8,,3.6,,0.0,,3.7,,0.239,,127.6,,32.9,,86.6,,28.83,,33.0,,313.0,,5.1,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:40:00
2025-05-01 12:45:00,119.98707705954102,30.276161887512167,145.31154129849858,2.0,,3.4,,0.1,,3.6,,0.246,,128.0,,32.9,,86.6,,28.97,,33.0,,303.0,,4.8,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:45:00
2025-05-01 12:50:00,119.98707635197073,30.276163533780135,145.75015477060336,2.5,,3.4,,0.4,,4.1,,0.246,,127.2,,32.9,,86.6,,29.19,,33.0,,298.0,,2.2,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:50:00
2025-05-01 12:55:00,119.98707562409791,30.276165178441072,146.35819616084203,1.6,,3.4,,0.5,,4.1,,0.253,,125.0,,32.9,,86.6,,29.57,,34.0,,299.0,,2.6,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 12:55:00
2025-05-01 13:00:00,119.98707487590761,30.27616682128347,147.11142477777133,1.7,,3.6,,0.5,,4.4,,0.265,,124.6,,17.4,,62.3,,29.86,,34.0,,309.0,,2.0,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:00:00
2025-05-01 13:05:00,119.98707410738689,30.276168462095512,147.97981177338468,2.3,,4.2,,0.6,,5.1,,0.264,,124.6,,17.4,,62.3,,29.55,,34.0,,308.0,,2.5,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:05:00
2025-05-01 13:10:00,119.98707331852485,30.276170100665087,148.92873729852056,1.8,,4.5,,0.6,,5.5,,0.268,,125.8,,17.4,,62.3,,29.03,,34.0,,286.0,,2.6,,1005.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:10:00
2025-05-01 13:15:00,119.98707250931264,30.27617173677982,149.9203706869995,1.0,,4.1,,0.7,,5.1,,0.266,,127.5,,17.4,,62.3,,29.07,,33.0,,312.0,,3.2,,1005.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:15:00
2025-05-01 13:20:00,119.98707167974344,30.276173370227074,150.91517864490294,1.3,,3.8,,0.7,,4.9,,0.264,,127.5,,17.4,,62.3,,29.22,,32.0,,311.0,,2.9,,1004.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:20:00
2025-05-01 13:25:00,119.98707082981244,30.27617500079398,151.87350131824732,1.9,,3.5,,0.6,,4.5,,0.257,,127.2,,17.4,,62.3,,29.77,,30.0,,278.0,,2.3,,1004.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:25:00
2025-05-01 13:30:00,119.98706995951692,30.276176628267454,152.75713340620845,2.0,,3.4,,0.4,,4.1,,0.243,,126.8,,17.4,,62.3,,29.95,,27.0,,294.0,,3.9,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:30:00
2025-05-01 13:35:00,119.98706906885617,30.27617825243421,153.53084728590167,2.1,,3.2,,0.3,,3.7,,0.226,,127.5,,17.4,,62.3,,29.62,,25.0,,299.0,,2.3,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:35:00
2025-05-01 13:40:00,119.98706815783159,30.27617987308079,154.1637974265389,1.7,,3.1,,0.6,,4.0,,0.227,,126.7,,17.4,,62.3,,29.83,,28.0,,288.0,,1.9,,1004.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-01 13:40:00
